Started,AcresBurned,Longitude,Type,Latitude,ExtinguishedDate
2024-06-21T20:00:43Z,10.2,-120.835545,Wildfire,35.87405,
2024-06-22T15:15:57Z,213.0,-119.91267,Wildfire,37.154953,2024-06-24T18:09:30Z
2024-06-22T15:12:41Z,137.0,-116.894511,Wildfire,32.58748,2024-06-24T22:01:04Z
2024-06-22T16:22:56Z,90.0,-119.419517,Wildfire,36.91237,
2024-06-22T16:50:32Z,70.0,-114.61131,Wildfire,34.85092,
2024-06-22T22:47:54Z,2.0,-119.090599,Wildfire,36.274399,2024-06-23T10:27:02Z
2024-06-23T03:29:53Z,13.3,-116.927015,Wildfire,33.653953,
2024-06-24T14:54:47Z,133.0,-118.137537,Wildfire,34.974609,
2024-06-24T15:43:14Z,11.5,-117.55522,Wildfire,33.89433,
2024-06-24T15:56:24Z,142.0,-119.35579,Wildfire,36.68179,
2024-06-24T16:07:29Z,52.0,-120.00789,Wildfire,37.42087,
2024-06-24T15:41:47Z,12.0,-120.656478,Wildfire,37.814796,2024-06-24T19:28:44Z
2024-06-24T17:07:21Z,438.0,-121.3909,Wildfire,38.82437,2024-06-25T12:23:37Z
2024-06-24T17:32:38Z,215.0,-120.956888,Wildfire,38.029246,
2024-06-24T19:21:07Z,691.0,-121.482631,Wildfire,39.418598,
2024-06-24T15:35:50Z,19.0,-120.171776,Wildfire,37.557104,
2024-06-25T15:36:37Z,110.0,-119.956633,Wildfire,35.61181,
2024-06-25T16:30:19Z,11.0,-123.019703,Wildfire,38.845861,
2024-06-24T15:01:00Z,10616.0,-119.345863,Wildfire,36.78113,
2024-06-25T19:28:04Z,12.0,-119.3226,Wildfire,36.631882,
2024-06-25T22:38:03Z,300.0,-118.93111,Wildfire,35.48989,
2024-06-25T22:00:46Z,53.9,-120.596351,Wildfire,37.732422,
2024-06-26T09:28:05Z,20.0,-121.596245,Wildfire,37.744764,
2024-06-26T10:29:31Z,14023.0,-119.110336,Wildfire,36.868064,2024-07-20T22:10:12Z
2024-06-26T16:04:14Z,355.5,-118.325308,Wildfire,34.72313,
2024-06-26T14:52:24Z,890.0,-121.239191,Wildfire,41.884414,
2024-06-26T15:18:57Z,250.0,-121.777999,Wildfire,37.933129,
2024-06-27T11:21:36Z,210.0,-121.457333,Wildfire,37.672148,
2024-06-27T15:12:07Z,85.0,-122.544406,Wildfire,40.477613,
2024-06-27T14:55:00Z,36.0,-121.533535,Wildfire,39.5281902,2024-07-01T18:38:55Z
2024-06-28T08:31:31Z,2160.0,-118.49,Wildfire,38.000167,
2024-06-28T09:07:20Z,99.5,-121.994709,Wildfire,40.402809,
2024-06-28T10:45:41Z,27.0,-120.80076,Wildfire,38.197384,
2024-06-24T19:19:00Z,528.0,-119.985167,Wildfire,38.163167,
2024-06-28T12:18:57Z,41.0,-121.36663,Wildfire,37.422757,
2024-06-28T17:41:31Z,202.0,-120.202099,Wildfire,35.782724,
2024-06-28T16:33:01Z,10.8,-119.50857,Wildfire,37.06783,
2024-06-28T20:42:19Z,255.0,-121.08223,Wildfire,36.21923,
2024-06-29T12:25:23Z,344.0,-117.061943,Wildfire,33.94343,
2024-06-29T15:31:42Z,5.0,-121.5458,Wildfire,37.520283,
2024-06-29T15:22:59Z,16.0,-120.930485,Wildfire,38.895723,2024-07-01T18:37:03Z
2024-06-29T21:02:55Z,471.0,-117.74823,Wildfire,35.486517,2024-07-02T18:58:56Z
2024-06-30T14:25:35Z,21.6,-118.64093,Wildfire,34.45733,
2024-06-30T15:21:20Z,400.0,-117.43441,Wildfire,34.04119,2024-07-01T07:51:49Z
2024-06-30T12:23:56Z,29.8,-119.95363,Wildfire,35.279739,
2024-06-30T13:00:21Z,80.0,-121.335653,Wildfire,37.438803,
2024-07-01T10:34:01Z,43.1,-116.47191,Wildfire,32.717444,2024-07-01T22:30:23Z
2024-07-01T14:33:00Z,15.0,-117.977028,Wildfire,35.434012,2024-07-01T22:31:13Z
2024-07-01T15:34:44Z,1595.0,-116.231794,Wildfire,32.660837,
2024-07-01T14:29:58Z,35.3,-117.834801,Wildfire,34.432003,2024-07-03T08:45:00Z
2024-07-01T18:59:26Z,10.0,-120.52602,Wildfire,40.408993,
2024-07-02T09:42:17Z,41.0,-122.585297,Wildfire,38.63744,
2024-07-02T10:51:00Z,3789.0,-121.5467,Wildfire,39.53793,
2024-07-02T10:27:27Z,19.3,-122.760479,Wildfire,40.386141,
2024-07-02T13:13:39Z,25.0,-121.91466,Wildfire,38.242509,
2024-07-02T14:06:15Z,22.5,-116.616755,Wildfire,32.582559,
2024-07-02T13:56:12Z,1295.0,-121.22114,Wildfire,36.65921,
2024-07-02T15:40:31Z,51.0,-120.774929,Wildfire,38.63826,
2024-07-02T10:36:27Z,13.0,-117.899544,Wildfire,35.608374,2024-07-02T09:11:00Z
2024-07-02T15:34:42Z,18.0,-117.264072,Wildfire,33.79682,2024-07-03T15:08:17Z
2024-07-02T17:08:32Z,200.0,-118.750959,Wildfire,35.470889,2024-07-03T22:36:59Z
2024-07-03T13:47:23Z,133.0,-118.742209,Wildfire,34.294625,
2024-07-03T14:31:29Z,1310.0,-119.9569496,Wildfire,35.612809,
2024-07-03T14:36:02Z,59.8,-118.816667,Wildfire,35.633333,
2024-07-03T13:35:37Z,15520.0,-123.057551,Wildfire,41.465297,
2024-07-03T14:28:00Z,830.0,-118.3970832,Wildfire,35.10995,
2024-07-03T15:37:03Z,16.0,-122.607362,Wildfire,38.91033,
2024-07-03T15:05:24Z,22.9,-121.392532,Wildfire,38.736113,
2024-07-03T16:14:41Z,98.0,-122.415486,Wildfire,40.439362,
2024-07-03T15:47:38Z,11.0,-120.757128,Wildfire,36.786172,2024-07-03T17:51:00Z
2024-07-03T17:17:57Z,10.0,-121.507399,Wildfire,39.43511,
2024-07-03T16:04:30Z,11.0,-121.161253,Wildfire,38.493205,
2024-07-03T19:40:53Z,80.0,-118.1935,Wildfire,34.573279,
2024-07-04T02:57:20Z,323.0,-121.23728,Wildfire,37.46973,
2024-07-04T12:09:40Z,17.0,-117.23049,Wildfire,33.72325,
2024-07-04T14:41:20Z,31.9,-122.30328,Wildfire,40.2003,
2024-07-04T16:09:02Z,75.0,-119.2071,Wildfire,35.25322,
2024-07-04T17:20:00Z,17.8,-121.074404,Wildfire,38.483838,
2024-07-04T18:33:00Z,908.0,-119.9771,Wildfire,37.50959,
2024-07-04T19:03:39Z,65.0,-117.191529,Wildfire,33.928252,
2024-07-04T20:10:07Z,5.0,-117.5124,Wildfire,34.50711,2024-07-05T08:00:00Z
2024-07-04T21:15:00Z,7.5,-121.35037,Wildfire,39.54992,
2024-07-04T22:57:53Z,10.0,-120.206748,Wildfire,37.09824,
2024-07-04T22:33:48Z,10.0,-120.032252,Wildfire,36.974414,
2024-07-05T00:21:19Z,14.4,-120.460411,Wildfire,37.396908,
2024-07-05T10:52:26Z,57.0,-122.04948,Wildfire,40.494374,
2024-07-05T14:14:27Z,71.0,-117.113903,Wildfire,33.757944,
2024-07-05T13:19:40Z,60.0,-120.05765,Wildfire,35.82553,
2024-07-05T15:48:46Z,38664.0,-120.044833,Wildfire,34.785,2024-08-04T23:07:45Z
2024-07-05T17:22:34Z,77.0,-118.506107,Wildfire,34.4792756,
2024-07-05T17:47:00Z,13.6,-118.853661,Wildfire,34.173631,
2024-07-05T17:27:36Z,19.1,-122.539089,Wildfire,40.200879,
2024-07-06T11:19:05Z,11.0,-122.907373,Wildfire,38.742834,
2024-07-06T14:08:27Z,77.0,-120.7549,Wildfire,38.7231,
2024-07-06T15:57:23Z,75.0,-117.131163,Wildfire,34.5444065,
2024-07-06T15:24:26Z,419.0,-117.03341,Wildfire,34.45196,2024-07-08T17:00:46Z
2024-07-06T16:33:52Z,48.5,-117.3048,Wildfire,33.964275,
2024-07-06T16:57:37Z,55.0,-120.325444,Wildfire,37.7133123,
2024-07-06T14:02:00Z,14.2,-118.90918,Wildfire,34.19518,
2024-07-06T21:18:00Z,150.0,-114.276308,Wildfire,34.169517,
2024-07-07T10:00:38Z,2936.0,-117.606101,Wildfire,34.292101,
2024-07-07T13:35:01Z,11.0,-117.293584,Wildfire,33.788907,
2024-07-07T15:38:45Z,4685.0,-120.503588,Wildfire,41.256864,2024-07-14T22:44:26Z
2024-07-07T16:09:49Z,215.0,-120.4168,Wildfire,39.2393,
2024-07-07T19:34:34Z,10.4,-120.998125,Wildfire,37.081199,
2024-07-08T11:15:19Z,27.0,-121.696665,Wildfire,37.66504,
2024-07-08T14:49:06Z,31.0,-119.242623,Wildfire,36.640352,
2024-07-08T14:04:51Z,98.0,-123.38746,Wildfire,39.970543,
2024-07-08T16:02:48Z,411.0,-122.392257,Wildfire,41.884429,2024-07-15T22:35:23Z
2024-07-08T18:10:18Z,53.0,-120.645939,Wildfire,35.591462,
2024-07-08T22:18:24Z,60.0,-118.651434,Wildfire,35.273067,
2024-07-09T02:10:15Z,509.0,-118.801528,Wildfire,36.026333,
2024-07-09T12:33:42Z,20.0,-121.736403,Wildfire,37.201128,
2024-07-09T15:59:42Z,35.0,-118.023431,Wildfire,34.7192091,
2024-07-09T19:12:11Z,93.0,-120.8765,Wildfire,36.6067,
2024-07-10T14:46:39Z,20.3,-118.3211,Wildfire,34.60698,
2024-07-10T14:30:50Z,87.0,-118.3404,Wildfire,34.43725,
2024-07-10T17:46:39Z,85.0,-123.7729,Wildfire,40.11416,
2024-07-09T16:17:00Z,277.0,-118.783698,Wildfire,34.400099,
2024-07-10T18:20:04Z,20.8,-120.03505,Wildfire,39.803617,
2024-07-11T15:44:34Z,130.0,-121.49395,Wildfire,39.40436,
2024-07-11T11:34:30Z,10.0,-116.165773,Wildfire,32.636552,
2024-07-12T11:59:04Z,50.0,-116.87638,Wildfire,33.95319,
2024-07-12T13:17:57Z,29.2,-120.433304,Wildfire,35.9001968,
2024-07-12T13:49:01Z,260.3,-121.332377,Wildfire,38.8364594,
2024-07-12T13:31:45Z,101.0,-117.02173,Wildfire,33.485557,2024-07-14T22:55:17Z
2024-07-12T14:09:30Z,20.0,-120.595644,Wildfire,37.112938,
2024-07-12T17:37:56Z,50.0,-119.242617,Wildfire,35.2928626,
2024-07-13T10:54:01Z,12703.0,-119.695667,Wildfire,35.199333,
2024-07-13T09:24:44Z,161.0,-119.531779,Wildfire,35.009077,
2024-07-13T11:09:42Z,5646.4,-118.533425,Wildfire,34.963024,
2024-07-13T12:34:56Z,33026.0,-118.311422,Wildfire,35.986772,
2024-07-13T13:38:54Z,50.0,-118.253976,Wildfire,34.67478,
2024-07-13T15:07:27Z,9950.0,-118.746636,Wildfire,35.10343,
2024-07-13T15:27:39Z,47.0,-118.429923,Wildfire,35.9273945,
2024-07-13T18:21:03Z,42.0,-121.179979,Wildfire,40.9067636,2024-07-22T22:53:14Z
2024-07-13T15:31:00Z,1025.0,-121.160755,Wildfire,40.90368,
2024-07-13T18:17:30Z,51.0,-118.057587,Wildfire,36.576457,2024-07-16T22:16:59Z
2024-07-14T11:16:52Z,10.0,-123.15297,Wildfire,39.041985,
2024-07-14T10:11:51Z,11.0,-120.278024,Wildfire,35.856649,
2024-07-14T13:35:28Z,77.3,-118.40739,Wildfire,35.56702,2024-07-19T22:39:43Z
2024-07-14T17:52:12Z,109.0,-122.353169,Wildfire,41.765149,
2024-07-14T05:21:10Z,22.0,-123.362,Wildfire,40.3464,
2024-07-14T22:03:15Z,4032.0,-119.669093,Wildfire,35.636093,2024-07-20T22:10:32Z
2024-07-14T22:04:26Z,10.0,-119.76107,Wildfire,35.6453,
2024-07-15T14:32:34Z,101.0,-122.516407,Wildfire,41.787938,
2024-07-15T16:26:26Z,348.0,-119.779871,Wildfire,35.784624,2024-07-19T19:03:08Z
2024-07-15T18:26:31Z,298.0,-121.369,Wildfire,41.7975,2024-07-20T22:12:20Z
2024-07-15T22:03:34Z,8.43,-122.684661,Wildfire,38.979194,
2024-07-16T11:05:51Z,7224.0,-123.63975,Wildfire,40.7721611,2024-08-14T04:48:59Z
2024-07-16T17:04:46Z,174.6,-118.257558,Wildfire,34.92221,2024-07-19T19:02:52Z
2024-07-16T16:56:10Z,35.0,-122.90457,Wildfire,42.0083,2024-07-21T10:49:29Z
2024-07-14T09:10:06Z,258.0,-118.663333,Wildfire,36.759833,
2024-07-17T17:17:53Z,14.0,-116.803223,Wildfire,32.773489,2024-07-19T21:22:03Z
2024-07-18T17:35:22Z,142.0,-119.0507,Wildfire,35.96289,2024-07-20T22:11:37Z
2024-07-18T18:52:22Z,16.0,-120.267799,Wildfire,36.29538,
2024-07-18T21:38:48Z,43.0,-120.211458,Wildfire,36.29802,2024-07-20T22:12:52Z
2024-07-19T11:46:31Z,37.0,-120.876583,Wildfire,36.606754,2024-07-19T22:41:18Z
2024-07-19T14:27:56Z,104.1,-121.0869519,Wildfire,38.2391935,2024-07-20T22:11:55Z
2024-07-19T15:57:35Z,272.0,-118.063529,Wildfire,34.5938959,2024-07-20T22:10:48Z
2024-07-19T15:27:42Z,10.0,-117.139626,Wildfire,34.083439,2024-07-21T10:49:48Z
2024-07-19T15:23:05Z,301.0,-117.76113,Wildfire,34.239686,2024-07-28T22:33:39Z
2024-07-19T17:39:12Z,43.0,-118.30239,Wildfire,34.23514,
2024-07-19T18:18:33Z,9.0,-121.156605,Wildfire,38.8807773,2024-07-21T10:50:06Z
2024-07-19T22:43:07Z,11.0,-119.6859,Wildfire,37.3137,2024-07-21T20:24:11Z
2024-07-20T16:26:18Z,2756.0,-122.457217,Wildfire,39.0329124,
2024-07-20T17:15:07Z,125.0,-117.461546,Wildfire,33.847742,2024-07-21T17:30:11Z
2024-07-20T17:51:09Z,6.4,-123.344954,Wildfire,39.635533,2024-07-21T10:03:53Z
2024-07-20T18:23:13Z,203.0,-120.852597,Wildfire,38.031044,2024-07-21T14:18:57Z
2024-07-20T23:44:00Z,80.0,-120.777302,Wildfire,36.1933173,
2024-07-21T14:14:17Z,1710.2,-117.502905,Wildfire,33.824352,
2024-07-21T13:37:01Z,527.0,-117.3727011,Wildfire,33.9278521,2024-07-25T23:06:23Z
2024-07-21T17:51:04Z,15.0,-121.24303,Wildfire,37.47012,2024-07-25T12:16:25Z
2024-07-21T19:03:00Z,70.0,-119.782853,Wildfire,34.9842984,2024-07-23T13:58:14Z
2024-07-22T08:14:35Z,57.7,-117.32122,Wildfire,33.999524,
2024-07-22T11:24:38Z,32.0,-120.154889,Wildfire,35.960403,
2024-07-22T14:34:07Z,3007.0,-120.535158,Wildfire,39.726014,2024-08-04T23:08:08Z
2024-07-22T14:16:21Z,396.0,-120.519727,Wildfire,41.80078,2024-07-28T22:35:49Z
2024-07-22T17:20:43Z,15.0,-117.112942,Wildfire,33.757839,
2024-07-23T00:29:55Z,71.0,-120.656662,Wildfire,38.2856696,2024-07-28T22:30:18Z
2024-07-23T09:56:42Z,12.0,-116.568589,Wildfire,32.59738,2024-07-25T12:16:06Z
2024-07-23T12:36:19Z,49.0,-119.65963,Wildfire,37.152487,2024-07-25T23:06:44Z
2024-07-23T15:13:43Z,1100.0,-121.199629,Wildfire,36.3404047,
2024-07-23T14:54:09Z,96.0,-120.541611,Wildfire,37.430142,
2024-07-23T15:40:13Z,292.0,-119.074167,Wildfire,38.300167,2024-07-28T22:32:39Z
2024-07-23T16:28:05Z,10.0,-122.369802,Wildfire,41.673939,2024-07-25T12:15:21Z
2024-07-23T16:09:45Z,19.0,-120.802733,Wildfire,36.362544,
2024-07-23T21:09:54Z,10.0,-120.074549,Wildfire,37.081853,2024-07-25T12:15:44Z
2024-07-24T13:12:32Z,863.0,-116.741601,Wildfire,33.409448,2024-07-28T22:36:35Z
2024-07-24T14:04:38Z,50.0,-120.046081,Wildfire,37.51019,
2024-07-24T14:20:16Z,59.0,-122.283667,Wildfire,40.356228,
2024-07-24T14:52:43Z,429603.0,-121.76168,Wildfire,39.7789,
2024-07-24T13:43:25Z,13.0,-121.304529,Wildfire,41.742143,2024-07-25T12:20:21Z
2024-07-23T20:18:39Z,26.4,-120.0485,Wildfire,40.914833,
2024-07-24T16:41:23Z,36.0,-122.768983,Wildfire,38.590922,2024-07-28T22:29:06Z
2024-07-24T19:33:53Z,40.0,-121.680996,Wildfire,39.638817,2024-07-25T23:07:01Z
2024-07-25T08:58:56Z,18.5,-118.934596,Wildfire,35.99271,
2024-07-25T12:54:34Z,151.0,-122.87667,Wildfire,39.140133,2024-07-28T22:31:51Z
2024-07-25T14:17:27Z,17.0,-117.26745,Wildfire,34.042687,2024-07-25T23:07:45Z
2024-07-25T17:43:22Z,145.0,-117.383235,Wildfire,33.656742,2024-07-28T22:31:05Z
2024-07-25T21:48:20Z,389.0,-121.69605,Wildfire,37.724532,2024-07-28T22:34:42Z
2024-07-26T13:00:28Z,10.0,-118.245656,Wildfire,34.50523,
2024-07-26T14:34:15Z,20.0,-121.4764,Wildfire,37.7146,
2024-07-26T15:57:00Z,744.0,-121.830534,Wildfire,37.515462,
2024-07-26T21:14:13Z,20.0,-119.601794,Wildfire,36.573716,
2024-07-27T14:49:12Z,12.0,-120.802822,Wildfire,38.222987,2024-07-28T22:26:34Z
2024-07-27T10:47:34Z,12.2,-123.590238,Wildfire,39.418982,2024-07-31T22:46:17Z
2024-07-27T17:53:36Z,21.0,-117.204108,Wildfire,33.856642,
2024-07-27T20:18:50Z,68.0,-117.257982,Wildfire,33.826534,
2024-07-28T13:58:53Z,65.0,-117.393766,Wildfire,33.731572,
2024-07-28T13:05:02Z,61.0,-116.699961,Wildfire,32.576716,
2024-07-25T17:07:14Z,47.0,-118.61484,Wildfire,36.98268,2024-09-02T10:45:00Z
2024-07-28T14:27:07Z,13.0,-124.362017,Wildfire,40.368506,
2024-07-29T12:30:48Z,5222.0,-116.7805,Wildfire,33.4773,
2024-07-29T16:20:54Z,9.1,-122.404759,Wildfire,40.002008,2024-07-31T22:39:18Z
2024-07-29T16:37:32Z,11.0,-116.782856,Wildfire,33.910649,
2024-07-30T11:17:16Z,300.0,-116.6961,Wildfire,32.5736,
2024-07-29T12:30:39Z,46.4,-119.394,Wildfire,37.1336,2024-11-03T11:52:00Z
2024-07-30T12:47:53Z,3815.0,-120.31848,Wildfire,37.689773,
2024-07-17T11:40:20Z,31.2,-120.341894,Wildfire,41.842269,
2024-07-30T13:14:59Z,11.0,-120.561774,Wildfire,35.7205881,2024-07-31T22:42:09Z
2024-07-24T12:59:10Z,59288.0,-118.6836,Wildfire,35.515,2024-09-16T00:00:00Z
2024-07-30T16:26:10Z,300.0,-117.172494,Wildfire,34.413261,2024-08-22T14:46:43Z
2024-07-16T09:18:46Z,12145.0,-118.738174,Wildfire,36.850037,
2024-07-31T15:02:29Z,15.0,-121.213195,Wildfire,37.068124,
2024-08-02T15:23:49Z,72.0,-117.166941,Wildfire,33.582198,
2024-08-03T15:09:59Z,22.0,-120.507495,Wildfire,37.353634,
2024-08-03T17:11:53Z,75.0,-118.475521,Wildfire,34.172602,2024-08-04T23:08:34Z
2024-08-04T14:40:38Z,11.5,-117.318087,Wildfire,33.671261,
2024-08-04T17:28:39Z,500.0,-117.970987,Wildfire,35.633966,
2024-08-05T14:34:23Z,11.7,-122.176593,Wildfire,40.393586,
2024-08-05T15:15:26Z,14.2,-123.807764,Wildfire,40.08453,
2024-08-04T15:51:59Z,310.0,-119.704567,Wildfire,37.862367,
2024-08-05T14:38:00Z,54.0,-117.3043742,Wildfire,34.1516679,
2024-08-07T11:11:07Z,10.0,-120.833961,Wildfire,38.217239,
2024-08-07T14:07:52Z,41.3,-121.020844,Wildfire,38.7027118,
2024-08-07T17:22:21Z,10.0,-121.35725,Wildfire,39.46018,
2024-08-04T10:46:39Z,30.0,-119.615283,Wildfire,37.9043,2024-09-20T14:33:00Z
2024-08-08T15:03:26Z,55.0,-120.291882,Wildfire,36.954837,
2024-08-08T22:56:00Z,80.0,-120.21464,Wildfire,37.978113,2024-08-23T18:00:00Z
2024-08-09T11:25:44Z,12966.8,-123.5113,Wildfire,41.2522,
2024-08-09T15:32:55Z,60.0,-122.0501,Wildfire,38.3073,
2024-08-09T13:33:00Z,59.8,-118.364146,Wildfire,35.0307313,
2024-08-10T12:26:18Z,63.0,-117.282555,Wildfire,33.822694,
2024-08-10T13:19:52Z,20.9,-120.427903,Wildfire,38.324942,
2024-08-10T15:55:31Z,110.0,-122.449341,Wildfire,40.581893,2024-08-14T04:51:10Z
2024-08-10T18:25:52Z,427.0,-118.419612,Wildfire,35.33324,2024-08-14T04:50:10Z
2024-08-10T16:40:04Z,11.0,-117.292525,Wildfire,33.640118,
2024-08-11T13:40:03Z,108.0,-121.054386,Wildfire,38.427179,
2024-08-12T10:18:00Z,329.0,-118.3419912,Wildfire,35.0200352,
2024-08-12T12:07:24Z,10.7,-121.23737,Wildfire,37.471329,
2024-08-12T14:03:25Z,68.0,-122.509941,Wildfire,39.07015,2024-08-14T00:00:00Z
2024-08-12T14:22:48Z,20.0,-116.927749,Wildfire,32.717599,2024-08-15T22:03:16Z
2024-08-13T07:31:00Z,18.0,-122.562044,Wildfire,38.043415,2024-08-15T22:03:38Z
2024-08-13T14:52:53Z,60.0,-117.368598,Wildfire,33.3073021,2024-08-18T21:21:34Z
2024-08-13T14:08:09Z,15.0,-117.8406047,Wildfire,34.284624,2024-08-14T10:14:00Z
2024-08-03T08:05:39Z,14104.0,-118.768,Wildfire,36.38857,
2024-08-13T16:00:58Z,17.1,-120.32559,Wildfire,37.181034,2024-08-13T21:49:53Z
2024-08-14T11:33:29Z,25.0,-121.604861,Wildfire,37.809344,2024-08-14T00:00:00Z
2024-08-14T13:11:03Z,12.5,-116.650391,Wildfire,33.922735,2024-08-18T21:22:57Z
2024-08-15T02:29:23Z,103.0,-120.313718,Wildfire,37.630738,
2024-08-15T13:29:56Z,85.0,-120.238125,Wildfire,37.349442,
2024-08-16T15:32:25Z,65.1,-117.463332,Wildfire,34.475777,2024-08-18T21:20:59Z
2024-08-16T18:48:37Z,269.0,-118.8709169,Wildfire,35.4189737,
2024-08-17T13:06:39Z,88.0,-120.901571,Wildfire,35.578845,
2024-08-17T13:53:52Z,23.3,-121.561366,Wildfire,39.468991,
2024-08-18T16:49:13Z,172.0,-119.792619,Wildfire,36.909429,
2024-08-19T14:08:06Z,16.0,-121.585729,Wildfire,37.740555,
2024-08-19T11:17:27Z,22.0,-121.038125,Wildfire,35.8378,
2024-08-19T15:35:17Z,16.0,-121.740217,Wildfire,37.665174,2024-08-19T10:50:00Z
2024-08-19T14:49:00Z,6.0,-121.6971111,Wildfire,37.7055278,
2024-08-19T18:02:41Z,60.0,-121.8572856,Wildfire,38.193824,
2024-08-19T20:15:09Z,33.0,-121.7338333,Wildfire,37.333444,
2024-08-20T04:40:00Z,15.0,-120.644048,Wildfire,35.275553,2024-08-20T05:31:50Z
2024-08-20T12:38:37Z,9.0,-120.582252,Wildfire,35.704967,
2024-08-20T16:31:00Z,25.0,-120.195855,Wildfire,34.5337178,2024-08-22T08:00:00Z
2024-08-20T22:29:39Z,10.4,-117.08414,Wildfire,33.71271,
2024-08-21T09:46:54Z,11.0,-122.171501,Wildfire,38.252807,
2024-08-21T13:44:45Z,15.0,-120.959582,Wildfire,37.372385,
2024-08-21T17:25:58Z,25.0,-118.288398,Wildfire,34.29046,2024-08-23T18:00:00Z
2024-08-21T16:42:04Z,16.3,-120.828003,Wildfire,38.190649,
2024-08-22T12:56:40Z,34.0,-117.49379,Wildfire,33.9689911,
2024-08-22T15:42:50Z,33.0,-116.869456,Wildfire,33.9009,
2024-08-22T17:45:07Z,45.0,-121.251908,Wildfire,38.3809,
2024-08-23T05:06:41Z,12.0,-121.312694,Wildfire,39.037213,
2024-08-23T06:57:33Z,26.5,-119.053499,Wildfire,35.805079,
2024-08-23T00:40:32Z,86.0,-120.064,Wildfire,34.506,2024-08-26T00:00:00Z
2024-08-23T10:50:03Z,11.0,-118.7548048,Wildfire,34.6592518,2024-08-23T21:00:00Z
2024-08-23T13:53:44Z,86.0,-116.846198,Wildfire,33.928939,
2024-08-23T17:26:12Z,27.0,-116.92502,Wildfire,32.675679,2024-08-26T00:00:00Z
2024-08-24T13:33:21Z,17.0,-120.360998,Wildfire,36.730979,2024-08-24T21:00:00Z
2024-08-24T15:59:20Z,76.0,-117.340037,Fire,34.318425,2024-08-25T23:48:03Z
2024-08-24T12:13:11Z,23.1,-117.204094,Wildfire,34.701134,2024-08-25T01:41:00Z
2024-08-25T11:48:35Z,130.0,-117.403313,Wildfire,33.583553,
2024-08-03T09:59:50Z,11.5,-119.416517,Wildfire,37.756167,
2024-08-25T15:49:19Z,22.0,-121.033398,Wildfire,37.115241,2024-08-25T11:38:00Z
2024-08-25T17:11:41Z,15.5,-116.9496357,Wildfire,33.7580149,
2024-08-26T12:49:14Z,42.0,-121.297565,Fire,38.496413,
2024-08-26T21:14:15Z,38.0,-121.279094,Wildfire,38.524067,2024-08-26T13:53:00Z
2024-08-27T11:12:29Z,22.1,-117.077204,Wildfire,34.452109,2024-08-28T01:15:00Z
2024-08-27T15:48:13Z,78.0,-118.958785,Wildfire,35.5497,
2024-08-27T18:58:39Z,15.0,-117.559695,Wildfire,34.4045559,2024-08-30T07:06:37Z
2024-08-28T14:38:26Z,18.0,-117.0764,Wildfire,33.2902,2024-08-30T21:48:10Z
2024-08-28T17:15:11Z,19.0,-122.520366,Wildfire,38.233952,2024-08-30T07:11:58Z
2024-08-28T16:25:11Z,12.2,-120.499717,Wildfire,38.361834,2024-08-30T23:56:00Z
2024-08-29T10:46:53Z,88.2,-118.426716,Wildfire,35.694044,2024-08-29T17:00:00Z
2024-08-29T15:34:53Z,33.0,-122.743925,Wildfire,38.264246,2024-08-30T21:49:03Z
2024-08-29T17:28:55Z,16.1,-121.71679,Wildfire,37.777334,2024-09-01T08:00:00Z
2024-08-31T14:41:01Z,45.0,-122.560451,Wildfire,39.993914,2024-09-04T08:14:52Z
2024-08-31T16:03:12Z,22.0,-117.112489,Wildfire,33.758036,2024-09-02T17:12:00Z
2024-08-31T16:59:00Z,3.2,-117.856102,Wildfire,34.25914,2024-08-31T19:00:00Z
2024-08-31T16:15:07Z,11.0,-120.533933,Wildfire,35.655361,2024-08-31T16:00:00Z
2024-08-31T23:45:03Z,19.9,-121.632921,Wildfire,37.838349,
2024-09-01T13:03:59Z,48.0,-122.156703,Wildfire,38.207676,2024-09-04T08:15:09Z
2024-09-01T14:23:20Z,517.0,-116.9476,Wildfire,33.8126,2024-09-05T00:00:00Z
2024-09-01T22:05:15Z,91.0,-121.129602,Wildfire,36.015369,
2024-09-02T14:09:00Z,3323.0,-120.21859,Wildfire,39.596704,2024-09-19T17:30:00Z
2024-09-02T15:47:48Z,59.0,-121.69988,Wildfire,39.73984,
2024-09-02T16:58:23Z,40.0,-117.953154,Wildfire,34.122607,
2024-09-02T15:16:16Z,40.0,-120.310758,Wildfire,37.083449,
2024-09-03T10:18:38Z,13.7,-120.623763,Wildfire,35.313339,
2024-09-03T12:10:46Z,17000.0,-120.58848,Wildfire,36.12175,
2024-09-03T15:20:41Z,41.0,-118.248827,Wildfire,34.876586,2024-09-03T08:00:00Z
2024-09-04T12:56:11Z,18.0,-116.651385,Wildfire,33.472372,
2024-09-04T15:55:43Z,264.0,-117.297767,Wildfire,33.773143,2024-09-05T00:00:00Z
2024-09-05T15:37:29Z,10.0,-120.750881,Wildfire,37.055082,
2024-09-05T17:01:14Z,502.0,-120.24039,Wildfire,36.13751,
2024-09-05T18:33:57Z,43978.0,-117.154705,Wildfire,34.121119,
2024-09-06T12:14:39Z,18.0,-123.186117,Wildfire,39.351831,2024-09-10T00:00:00Z
2024-09-06T14:24:50Z,15.0,-116.738699,Wildfire,33.758174,
2024-09-06T17:06:53Z,25.0,-117.40342,Wildfire,33.44756,2024-02-25T08:00:00Z
